warm-start from previous mshoot best
warm-start from previous fourbar best
x0(1라운드 승자): CL 36.9% | 점프창 404.4 | s2s 1192.8 | 0604 151.9
warm-start from previous mshoot best
warm-start from previous fourbar best
warm-start from previous mshoot best
warm-start from previous fourbar best
warm-start from previous mshoot best
warm-start from previous fourbar best
warm-start from previous mshoot best
warm-start from previous fourbar best
warm-start from previous mshoot best
warm-start from previous fourbar best
warm-start from previous mshoot best
warm-start from previous fourbar best
warm-start from previous mshoot best
warm-start from previous fourbar best
warm-start from previous mshoot best
warm-start from previous fourbar best
warm-start from previous mshoot best
warm-start from previous fourbar best
BEST r0 nev=1220 J=0.9724 stiff=1.17 ref=1.72 fv_hip=0.221 fc_hip=0.0341 fv_knee=0.0444 fc_knee=0.0762 solref=0.00645 imp0=0.502 arm_knee=0.00557 M_c=0.897 I_th=0.556 I_ca=1.22 dz_th=0.0385 dz_ca=0.119 tm=0.000183 c_qs=0.00182 v0=21.3 o1_429=0.125 o2_429=-0.0772 [9.9m]
BEST r0 nev=1254 J=0.9718 stiff=1.18 ref=1.75 fv_hip=0.219 fc_hip=0.044 fv_knee=0.0426 fc_knee=0.0737 solref=0.00621 imp0=0.485 arm_knee=0.00566 M_c=0.879 I_th=0.586 I_ca=1.25 dz_th=0.0357 dz_ca=0.119 tm=7.8e-06 c_qs=0.000459 v0=20.6 o1_429=0.12 o2_429=-0.0799 [10.1m]
BEST r0 nev=1271 J=0.9715 stiff=1.2 ref=1.72 fv_hip=0.183 fc_hip=0.0527 fv_knee=0.0465 fc_knee=0.0703 solref=0.00593 imp0=0.472 arm_knee=0.00559 M_c=0.865 I_th=0.597 I_ca=1.29 dz_th=0.0375 dz_ca=0.109 tm=0.000124 c_qs=0.0012 v0=22.8 o1_429=0.132 o2_429=-0.0892 [10.2m]
BEST r0 nev=1313 J=0.9714 stiff=1.2 ref=1.75 fv_hip=0.194 fc_hip=0.0286 fv_knee=0.0517 fc_knee=0.0766 solref=0.00588 imp0=0.475 arm_knee=0.0055 M_c=0.879 I_th=0.578 I_ca=1.27 dz_th=0.0313 dz_ca=0.118 tm=1.8e-06 c_qs=0.00581 v0=21.7 o1_429=0.136 o2_429=-0.083 [10.6m]
BEST r0 nev=1336 J=0.9713 stiff=1.22 ref=1.73 fv_hip=0.219 fc_hip=0.0384 fv_knee=0.045 fc_knee=0.0713 solref=0.00596 imp0=0.48 arm_knee=0.00526 M_c=0.896 I_th=0.566 I_ca=1.26 dz_th=0.0312 dz_ca=0.119 tm=1.7e-05 c_qs=0.00239 v0=20 o1_429=0.126 o2_429=-0.0809 [10.8m]
BEST r0 nev=1350 J=0.9708 stiff=1.2 ref=1.76 fv_hip=0.166 fc_hip=0.031 fv_knee=0.0544 fc_knee=0.0706 solref=0.00614 imp0=0.481 arm_knee=0.00541 M_c=0.856 I_th=0.589 I_ca=1.3 dz_th=0.032 dz_ca=0.119 tm=3.38e-06 c_qs=0.00353 v0=19.9 o1_429=0.12 o2_429=-0.0816 [10.9m]
BEST r0 nev=1524 J=0.9704 stiff=1.2 ref=1.84 fv_hip=0.184 fc_hip=0.0441 fv_knee=0.0506 fc_knee=0.0619 solref=0.00592 imp0=0.471 arm_knee=0.00567 M_c=0.847 I_th=0.555 I_ca=1.34 dz_th=0.0282 dz_ca=0.117 tm=6e-06 c_qs=0.00192 v0=18.2 o1_429=0.125 o2_429=-0.0807 [12.3m]
BEST r0 nev=1598 J=0.9704 stiff=1.2 ref=1.82 fv_hip=0.212 fc_hip=0.0526 fv_knee=0.0407 fc_knee=0.0596 solref=0.00573 imp0=0.461 arm_knee=0.00551 M_c=0.822 I_th=0.57 I_ca=1.35 dz_th=0.0317 dz_ca=0.118 tm=5.91e-06 c_qs=0.00598 v0=21.6 o1_429=0.131 o2_429=-0.0894 [12.9m]
BEST r0 nev=1640 J=0.9702 stiff=1.2 ref=1.84 fv_hip=0.189 fc_hip=0.0459 fv_knee=0.0477 fc_knee=0.0658 solref=0.00585 imp0=0.467 arm_knee=0.00539 M_c=0.814 I_th=0.556 I_ca=1.35 dz_th=0.0281 dz_ca=0.12 tm=0.000132 c_qs=0.00621 v0=21.2 o1_429=0.127 o2_429=-0.083 [13.3m]
BEST r0 nev=1692 J=0.9702 stiff=1.21 ref=1.82 fv_hip=0.191 fc_hip=0.0501 fv_knee=0.0512 fc_knee=0.066 solref=0.00568 imp0=0.463 arm_knee=0.00548 M_c=0.848 I_th=0.554 I_ca=1.39 dz_th=0.0337 dz_ca=0.12 tm=0.000389 c_qs=0.00342 v0=23.2 o1_429=0.126 o2_429=-0.0871 [13.6m]
